ID,test_type,basin_valley,Depth (m),qc (MPa),fs (kPa),u2 (kPa),Vs (m/s),qt (MPa),Rf (%),γ (kN/m³),"σ,v (kPa)",u0 (kPa),"σ',v (kPa)",Qt (-),Qtn (-),Fr (%),Bq (-),U2 (-),SBT (-),SBTn (-),Mod. SBTn (-),n,Ic (-),Ic SBT (-),Ib (-)
323,CPT,Linzer basin,3.84,0.54,50.5,0,0,0.55,9.23,19,72.96,37.67,35.29,13.44,13.44,10.65,0,0,2,3,2,1,3.25,3.5,11
323,CPT,Linzer basin,3.85,0.54,50.9,0,0,0.54,9.39,19,73.15,37.77,35.38,13.27,13.27,10.86,0,0,2,3,2,1,3.26,3.51,10.87
323,CPT,Linzer basin,3.86,0.55,51.5,0,0,0.55,9.46,19,73.34,37.87,35.47,13.33,13.33,10.93,0,0,2,3,2,1,3.26,3.51,10.82
323,CPT,Linzer basin,3.87,0.55,52.7,0,0,0.55,9.46,19,73.53,37.96,35.57,13.49,13.49,10.9,0,0,2,3,2,1,3.25,3.51,10.82
323,CPT,Linzer basin,3.88,0.56,52.8,0,0,0.56,9.37,19,73.72,38.06,35.66,13.66,13.66,10.78,0,0,2,3,2,1,3.24,3.5,10.89
323,CPT,Linzer basin,3.89,0.57,52.1,0,0,0.57,9.14,19,73.91,38.16,35.75,13.87,13.87,10.5,0,0,2,3,2,1,3.23,3.49,11.07
323,CPT,Linzer basin,3.9,0.58,51.4,0,0,0.57,8.99,19,74.1,38.26,35.84,13.94,13.94,10.32,0,0,2,3,2,1,3.22,3.48,11.19
323,CPT,Linzer basin,3.91,0.57,51.2,0,0,0.58,8.82,19,74.29,38.36,35.93,14.03,14.03,10.12,0,0,2,3,2,1,3.22,3.47,11.34
323,CPT,Linzer basin,3.92,0.58,50.4,0,0,0.58,8.7,19,74.48,38.46,36.02,14.09,14.09,9.97,0,0,2,3,3,1,3.21,3.47,11.44
323,CPT,Linzer basin,3.93,0.59,50.3,0,0,0.58,8.63,19,74.67,38.55,36.12,14.09,14.09,9.89,0,0,3,3,3,1,3.21,3.46,11.5
323,CPT,Linzer basin,3.94,0.58,50.3,0,0,0.56,8.9,19,74.86,38.65,36.21,13.53,13.53,10.25,0,0,2,3,2,1,3.23,3.48,11.27
323,CPT,Linzer basin,3.95,0.53,50.1,0,0,0.53,9.5,19,75.05,38.75,36.3,12.53,12.53,11.07,0,0,2,3,2,1,3.28,3.52,10.79
323,CPT,Linzer basin,3.96,0.49,50.7,0,0,0.5,10.23,19,75.24,38.85,36.39,11.54,11.54,12.07,0,0,2,3,2,1,3.33,3.56,10.29
323,CPT,Linzer basin,3.97,0.47,51.2,0,0,0.48,10.8,19,75.43,38.95,36.48,10.97,10.97,12.83,0,0,2,3,2,1,3.37,3.59,9.95
323,CPT,Linzer basin,3.98,0.47,52.2,0,0,0.47,10.94,19,75.62,39.04,36.58,10.89,10.89,13.01,0,0,2,3,2,1,3.37,3.6,9.87
323,CPT,Linzer basin,3.99,0.48,52.1,0,0,0.48,10.81,19,75.81,39.14,36.67,11.07,11.07,12.83,0,0,2,3,2,1,3.36,3.59,9.94
323,CPT,Linzer basin,4,0.5,51.9,0,0,0.49,10.52,19,76,39.24,36.76,11.28,11.28,12.45,0,0,2,3,2,1,3.35,3.58,10.11
323,CPT,Linzer basin,4.01,0.5,50.9,0,0,0.48,10.55,19,76.19,39.34,36.85,11.02,11.02,12.53,0,0,2,3,2,1,3.36,3.58,10.1
323,CPT,Linzer basin,4.02,0.46,49.9,0,0,0.45,11.11,19,76.38,39.44,36.94,10.12,10.12,13.38,0,0,2,3,2,1,3.4,3.62,9.8
323,CPT,Linzer basin,4.03,0.4,49.2,0,0,0.41,12.06,19,76.57,39.53,37.04,8.94,8.94,14.85,0,0,2,3,1,1,3.47,3.68,9.34
323,CPT,Linzer basin,4.04,0.37,48.4,0,0,0.38,12.83,19,76.76,39.63,37.13,8.16,8.16,16.08,0,0,2,3,1,1,3.53,3.72,9.03
323,CPT,Linzer basin,4.05,0.37,48.6,0,0,0.37,12.79,19,76.95,39.73,37.22,7.96,7.96,16.11,0,0,2,2,1,1,3.53,3.72,9.06
323,CPT,Linzer basin,4.06,0.38,46.3,0,0,0.38,12.29,19,77.14,39.83,37.31,8.18,8.18,15.4,0,0,2,3,1,1,3.51,3.7,9.28
323,CPT,Linzer basin,4.07,0.39,46.1,0,0,0.39,11.59,19,77.33,39.93,37.4,8.45,8.45,14.43,0,0,2,3,1,1,3.48,3.68,9.61
323,CPT,Linzer basin,4.08,0.41,44.4,0,0,0.4,11.2,19,77.52,40.02,37.5,8.6,8.6,13.9,0,0,2,3,1,1,3.47,3.66,9.81
323,CPT,Linzer basin,4.09,0.4,43.9,0,0,0.4,10.97,19,77.71,40.12,37.59,8.66,8.66,13.59,0,0,2,3,1,1,3.46,3.65,9.94
323,CPT,Linzer basin,4.1,0.4,44.3,0,0,0.4,10.86,19,77.9,40.22,37.68,8.66,8.66,13.45,0,0,2,3,1,1,3.45,3.65,10.01
323,CPT,Linzer basin,4.11,0.41,43.5,0,0,0.44,9.75,19,78.09,40.32,37.77,9.69,9.69,11.82,0,0,2,3,1,1,3.38,3.59,10.67
323,CPT,Linzer basin,4.12,0.52,42.1,0,0,0.49,8.64,19,78.28,40.42,37.86,10.81,10.81,10.29,0,0,2,3,2,1,3.3,3.52,11.48
323,CPT,Linzer basin,4.13,0.53,40.7,0,0,0.53,7.78,19,78.47,40.52,37.95,11.83,11.83,9.14,0,0,3,3,3,1,3.24,3.47,12.26
323,CPT,Linzer basin,4.14,0.53,40.3,0,0,0.53,7.66,19,78.66,40.61,38.05,11.83,11.83,9,0,0,3,3,3,1,3.24,3.46,12.37
323,CPT,Linzer basin,4.15,0.52,40.5,0,0,0.53,7.67,19,78.85,40.71,38.14,11.76,11.76,9.02,0,0,3,3,3,1,3.24,3.47,12.36
323,CPT,Linzer basin,4.16,0.53,40.6,0,0,0.53,7.65,19,79.04,40.81,38.23,11.79,11.79,8.99,0,0,3,3,3,1,3.24,3.46,12.38
323,CPT,Linzer basin,4.17,0.54,40.5,0,0,0.55,7.41,19,79.23,40.91,38.32,12.2,12.2,8.66,0,0,3,3,3,1,3.22,3.44,12.64
323,CPT,Linzer basin,4.18,0.57,40.4,0,0,0.55,7.33,19,79.42,41.01,38.41,12.3,12.3,8.57,0,0,3,3,3,1,3.21,3.44,12.72
323,CPT,Linzer basin,4.19,0.55,40.5,0,0,0.55,7.35,19,79.61,41.1,38.51,12.23,12.23,8.59,0,0,3,3,3,1,3.21,3.44,12.7
323,CPT,Linzer basin,4.2,0.53,40.5,0,0,0.54,7.63,19,79.8,41.2,38.6,11.86,11.86,8.95,0,0,3,3,3,1,3.23,3.46,12.41
323,CPT,Linzer basin,4.21,0.53,42,0,0,0.53,7.81,19,79.99,41.3,38.69,11.73,11.73,9.18,0,0,3,3,3,1,3.24,3.47,12.23
323,CPT,Linzer basin,4.22,0.53,42.5,0,0,0.54,7.92,19,80.18,41.4,38.78,11.8,11.8,9.31,0,0,3,3,3,1,3.25,3.47,12.12
323,CPT,Linzer basin,4.23,0.55,43.3,0,0,0.55,7.96,19,80.37,41.5,38.87,11.96,11.96,9.34,0,0,3,3,3,1,3.24,3.46,12.09
323,CPT,Linzer basin,4.24,0.56,44.5,0,0,0.55,7.98,19,80.56,41.59,38.97,12.16,12.16,9.34,0,0,3,3,3,1,3.24,3.46,12.07
323,CPT,Linzer basin,4.25,0.56,45,0,0,0.55,8.17,19,80.75,41.69,39.06,12,12,9.58,0,0,3,3,3,1,3.25,3.47,11.89
323,CPT,Linzer basin,4.26,0.53,45.2,0,0,0.53,8.51,19,80.94,41.79,39.15,11.57,11.57,10.03,0,0,2,3,3,1,3.28,3.49,11.59
323,CPT,Linzer basin,4.27,0.51,46.1,0,0,0.51,8.93,19,81.13,41.89,39.24,10.98,10.98,10.61,0,0,2,3,2,1,3.31,3.52,11.25
323,CPT,Linzer basin,4.28,0.5,45.8,0,0,0.5,9.23,19,81.32,41.99,39.33,10.55,10.55,11.03,0,0,2,3,2,1,3.33,3.54,11.02
323,CPT,Linzer basin,4.29,0.48,45.5,0,0,0.49,9.35,19,81.51,42.08,39.43,10.26,10.26,11.23,0,0,2,3,2,1,3.35,3.55,10.94
323,CPT,Linzer basin,4.3,0.48,45,0,0,0.48,9.34,19,81.7,42.18,39.52,10.12,10.12,11.25,0,0,2,3,2,1,3.35,3.55,10.94
323,CPT,Linzer basin,4.31,0.48,44.5,0,0,0.48,9.29,19,81.89,42.28,39.61,10.09,10.09,11.2,0,0,2,3,2,1,3.35,3.55,10.98
323,CPT,Linzer basin,4.32,0.48,44.8,0,0,0.49,9.23,19,82.08,42.38,39.7,10.16,10.16,11.11,0,0,2,3,2,1,3.35,3.54,11.03
323,CPT,Linzer basin,4.33,0.49,45.1,0,0,0.49,9.19,19,82.27,42.48,39.79,10.34,10.34,11.02,0,0,2,3,2,1,3.34,3.54,11.06
323,CPT,Linzer basin,4.34,0.51,46.2,0,0,0.51,9.05,19,82.46,42.58,39.88,10.67,10.67,10.81,0,0,2,3,2,1,3.32,3.52,11.15
323,CPT,Linzer basin,4.35,0.53,46.7,0,0,0.52,8.87,19,82.65,42.67,39.98,11.06,11.06,10.53,0,0,2,3,2,1,3.3,3.51,11.29
323,CPT,Linzer basin,4.36,0.54,46.8,0,0,0.54,8.68,19,82.84,42.77,40.07,11.42,11.42,10.25,0,0,2,3,2,1,3.29,3.49,11.45
323,CPT,Linzer basin,4.37,0.55,47.2,0,0,0.58,8.04,19,83.03,42.87,40.16,12.31,12.31,9.4,0,0,3,3,3,1,3.24,3.45,12.02
323,CPT,Linzer basin,4.38,0.64,45.4,0,0,0.62,7.35,19,83.22,42.97,40.25,13.27,13.27,8.5,0,0,3,3,3,1,3.18,3.4,12.73
323,CPT,Linzer basin,4.39,0.66,43.6,0,0,0.66,6.69,19,83.41,43.07,40.34,14.39,14.39,7.65,0,0,3,3,3,1,3.13,3.35,13.54
323,CPT,Linzer basin,4.4,0.69,44.3,0,0,0.7,6.34,19,83.6,43.16,40.44,15.21,15.21,7.2,0,0,3,3,3,1,3.09,3.32,14.05
582,CPT,Salzburg basin,5.11,2.84,140.9,0,0,2.84,4.96,19,97.09,50.13,46.96,58.46,52.71,5.13,0,0,3,4,3,0.87,2.6,2.79,18.42
582,CPT,Salzburg basin,5.12,2.88,141,0,0,2.88,4.9,19,97.28,50.23,47.05,59.13,53.22,5.07,0,0,3,4,3,0.86,2.6,2.78,18.61
582,CPT,Salzburg basin,5.13,2.92,141,0,0,2.92,4.83,19,97.47,50.33,47.14,59.8,53.73,5,0,0,3,4,3,0.86,2.59,2.77,18.81
582,CPT,Salzburg basin,5.14,3.02,141.6,0,0,3.02,4.69,19,97.66,50.42,47.24,61.86,55.3,4.85,0,0,3,4,3,0.85,2.57,2.75,19.32
582,CPT,Salzburg basin,5.15,3.27,143.8,0,0,3.27,4.4,19,97.85,50.52,47.33,66.97,59.18,4.54,0,0,4,4,3,0.84,2.53,2.71,20.44
582,CPT,Salzburg basin,5.16,3.43,146.3,0,0,3.43,4.27,19,98.04,50.62,47.42,70.23,61.68,4.39,0,0,4,4,3,0.83,2.51,2.68,21.02
582,CPT,Salzburg basin,5.17,3.52,149.1,0,0,3.52,4.24,19,98.23,50.72,47.51,71.92,63.03,4.36,0,0,4,4,3,0.83,2.5,2.67,21.17
582,CPT,Salzburg basin,5.18,3.54,149.7,0,0,3.54,4.22,19,98.42,50.82,47.6,72.38,63.4,4.34,0,0,4,4,3,0.82,2.5,2.67,21.25
582,CPT,Salzburg basin,5.19,3.49,150.3,0,0,3.49,4.31,19,98.61,50.91,47.7,71.02,62.44,4.44,0,0,4,4,3,0.83,2.51,2.68,20.87
582,CPT,Salzburg basin,5.2,3.15,150.3,0,0,3.15,4.77,19,98.8,51.01,47.79,63.8,57.08,4.93,0,0,3,4,3,0.85,2.57,2.74,19.09
582,CPT,Salzburg basin,5.21,3,150.3,0,0,3,5,19,98.99,51.11,47.88,60.66,54.72,5.17,0,0,3,4,3,0.86,2.6,2.77,18.33
582,CPT,Salzburg basin,5.22,2.9,150.3,0,0,2.9,5.19,19,99.18,51.21,47.97,58.3,52.94,5.37,0,0,3,4,3,0.87,2.62,2.79,17.76
582,CPT,Salzburg basin,5.23,2.8,150.5,0,0,2.8,5.38,19,99.37,51.31,48.06,56.13,51.29,5.58,0,0,3,4,3,0.88,2.64,2.81,17.21
582,CPT,Salzburg basin,5.24,2.69,150.7,0,0,2.69,5.59,19,99.56,51.4,48.16,53.87,49.6,5.81,0,0,3,3,3,0.89,2.66,2.84,16.64
582,CPT,Salzburg basin,5.25,2.5,151.1,0,0,2.5,6.05,19,99.75,51.5,48.25,49.66,46.33,6.31,0,0,3,3,3,0.91,2.71,2.89,15.55
582,CPT,Salzburg basin,5.26,2.42,156.3,0,0,2.42,6.47,19,99.94,51.6,48.34,47.94,45.1,6.74,0,0,3,3,3,0.92,2.74,2.92,14.73
582,CPT,Salzburg basin,5.27,2.4,157.4,0,0,2.4,6.54,19,100.13,51.7,48.43,47.59,44.85,6.83,0,0,3,3,3,0.92,2.74,2.92,14.58
582,CPT,Salzburg basin,5.28,2.36,160.4,0,0,2.36,6.79,19,100.32,51.8,48.52,46.65,44.17,7.09,0,0,3,3,3,0.93,2.76,2.94,14.14
582,CPT,Salzburg basin,5.29,2.34,159.6,0,0,2.34,6.81,19,100.51,51.89,48.62,46.13,43.74,7.12,0,0,3,3,3,0.93,2.76,2.94,14.09
582,CPT,Salzburg basin,5.3,2.33,163.7,0,0,2.33,7.02,19,100.7,51.99,48.71,45.78,43.56,7.34,0,0,3,3,3,0.93,2.78,2.95,13.74
582,CPT,Salzburg basin,5.31,2.31,164.6,0,0,2.31,7.14,19,100.89,52.09,48.8,45.19,43.1,7.46,0,0,3,3,3,0.94,2.78,2.96,13.56
582,CPT,Salzburg basin,5.32,2.28,163.9,0,0,2.28,7.2,19,101.08,52.19,48.89,44.51,42.53,7.53,0,0,3,3,3,0.94,2.79,2.97,13.46
582,CPT,Salzburg basin,5.33,2.24,163.2,0,0,2.24,7.3,19,101.27,52.29,48.98,43.58,41.77,7.65,0,0,3,3,3,0.94,2.8,2.98,13.3
582,CPT,Salzburg basin,5.34,2.22,162.9,0,0,2.22,7.34,19,101.46,52.39,49.07,43.16,41.42,7.69,0,0,3,3,3,0.94,2.81,2.98,13.23
582,CPT,Salzburg basin,5.35,2.15,162.9,0,0,2.15,7.57,19,101.65,52.48,49.17,41.73,40.26,7.94,0,0,3,3,3,0.95,2.82,3,12.9
582,CPT,Salzburg basin,5.36,2.1,162.9,0,0,2.1,7.74,19,101.84,52.58,49.26,40.64,39.37,8.14,0,0,3,3,3,0.96,2.84,3.01,12.65
582,CPT,Salzburg basin,5.37,2.09,162.9,0,0,2.09,7.79,19,102.03,52.68,49.35,40.31,39.09,8.19,0,0,3,3,3,0.96,2.84,3.02,12.58
582,CPT,Salzburg basin,5.38,2.05,162.5,0,0,2.05,7.91,19,102.22,52.78,49.44,39.48,38.4,8.32,0,0,3,3,3,0.96,2.85,3.03,12.42
582,CPT,Salzburg basin,5.39,2.04,162.1,0,0,2.04,7.94,19,102.41,52.88,49.53,39.15,38.12,8.36,0,0,3,3,3,0.96,2.86,3.03,12.38
582,CPT,Salzburg basin,5.4,2.04,159.1,0,0,2.04,7.79,19,102.6,52.97,49.63,39.09,38.01,8.2,0,0,3,3,3,0.96,2.85,3.02,12.58
582,CPT,Salzburg basin,5.41,2.04,157.7,0,0,2.04,7.72,19,102.79,53.07,49.72,39.02,37.93,8.13,0,0,3,3,3,0.96,2.85,3.02,12.67
582,CPT,Salzburg basin,5.42,2.05,155,0,0,2.05,7.58,19,102.98,53.17,49.81,39.01,37.86,7.98,0,0,3,3,3,0.96,2.84,3.02,12.86
582,CPT,Salzburg basin,5.43,2.04,152.3,0,0,2.04,7.46,19,103.17,53.27,49.9,38.85,37.67,7.86,0,0,3,3,3,0.96,2.84,3.01,13.03
582,CPT,Salzburg basin,5.44,2.02,149.2,0,0,2.02,7.4,19,103.36,53.37,49.99,38.28,37.14,7.8,0,0,3,3,3,0.96,2.84,3.01,13.11
582,CPT,Salzburg basin,5.45,2.01,148.1,0,0,2.01,7.37,19,103.55,53.46,50.09,38.04,36.92,7.77,0,0,3,3,3,0.96,2.84,3.01,13.14
582,CPT,Salzburg basin,5.46,2.01,145.4,0,0,2.01,7.25,19,103.74,53.56,50.18,37.92,36.77,7.64,0,0,3,3,3,0.96,2.84,3.01,13.33
582,CPT,Salzburg basin,5.47,2.01,143.2,0,0,2.01,7.12,19,103.93,53.66,50.27,37.95,36.75,7.51,0,0,3,3,3,0.95,2.83,3,13.52
582,CPT,Salzburg basin,5.48,2.02,142.1,0,0,2.02,7.05,19,104.12,53.76,50.36,37.98,36.75,7.43,0,0,3,3,3,0.95,2.83,3,13.63
582,CPT,Salzburg basin,5.49,2.02,140.7,0,0,2.02,6.98,19,104.31,53.86,50.45,37.91,36.66,7.36,0,0,3,3,3,0.95,2.83,3,13.74
582,CPT,Salzburg basin,5.5,2.02,140.5,0,0,2.02,6.97,19,104.5,53.96,50.55,37.84,36.6,7.35,0,0,3,3,3,0.95,2.83,2.99,13.75
582,CPT,Salzburg basin,5.51,2.02,140.2,0,0,2.02,6.95,19,104.69,54.05,50.64,37.8,36.55,7.33,0,0,3,3,3,0.95,2.83,2.99,13.78
582,CPT,Salzburg basin,5.52,2.02,139.1,0,0,2.02,6.89,19,104.88,54.15,50.73,37.75,36.5,7.26,0,0,3,3,3,0.95,2.82,2.99,13.88
582,CPT,Salzburg basin,5.53,2.03,138,0,0,2.03,6.81,19,105.07,54.25,50.82,37.78,36.5,7.19,0,0,3,3,3,0.95,2.82,2.99,13.99
582,CPT,Salzburg basin,5.54,2.04,134.2,0,0,2.04,6.57,19,105.26,54.35,50.91,38.04,36.62,6.93,0,0,3,3,3,0.95,2.81,2.97,14.4
582,CPT,Salzburg basin,5.55,2.02,134.7,0,0,2.02,6.66,19,105.45,54.45,51,37.56,36.24,7.03,0,0,3,3,3,0.95,2.81,2.98,14.24
582,CPT,Salzburg basin,5.56,1.99,133.9,0,0,1.99,6.72,19,105.64,54.54,51.1,36.92,35.7,7.1,0,0,3,3,3,0.95,2.82,2.99,14.13
582,CPT,Salzburg basin,5.57,1.98,132,0,0,1.98,6.67,19,105.83,54.64,51.19,36.59,35.39,7.05,0,0,3,3,3,0.95,2.82,2.99,14.21
582,CPT,Salzburg basin,5.58,1.98,131.2,0,0,1.98,6.64,19,106.02,54.74,51.28,36.45,35.25,7.02,0,0,3,3,3,0.95,2.82,2.99,14.26
582,CPT,Salzburg basin,5.59,1.99,130.5,0,0,1.99,6.57,19,106.21,54.84,51.37,36.59,35.35,6.94,0,0,3,3,3,0.95,2.82,2.98,14.38
582,CPT,Salzburg basin,5.6,2,130.4,0,0,2,6.53,19,106.4,54.94,51.46,36.72,35.46,6.9,0,0,3,3,3,0.95,2.82,2.98,14.45
582,CPT,Salzburg basin,5.61,2.01,130.3,0,0,2.01,6.49,19,106.59,55.03,51.56,36.9,35.6,6.85,0,0,3,3,3,0.95,2.81,2.97,14.53
582,CPT,Salzburg basin,5.62,2,128.1,0,0,2,6.39,19,106.78,55.13,51.65,36.75,35.43,6.75,0,0,3,3,3,0.95,2.81,2.97,14.7
582,CPT,Salzburg basin,5.63,2.03,125.6,0,0,2.03,6.18,19,106.97,55.23,51.74,37.24,35.78,6.52,0,0,3,3,3,0.94,2.79,2.96,15.1
582,CPT,Salzburg basin,5.64,2.08,123.1,0,0,2.08,5.92,19,107.16,55.33,51.83,38.04,36.39,6.24,0,0,3,3,3,0.93,2.78,2.94,15.61
582,CPT,Salzburg basin,5.65,2.11,124.2,0,0,2.11,5.88,19,107.35,55.43,51.92,38.61,36.87,6.2,0,0,3,3,3,0.93,2.77,2.93,15.71
582,CPT,Salzburg basin,5.66,2.11,123.6,0,0,2.11,5.85,19,107.54,55.52,52.02,38.54,36.8,6.17,0,0,3,3,3,0.93,2.77,2.93,15.76
582,CPT,Salzburg basin,5.67,2.13,122.9,0,0,2.13,5.77,19,107.73,55.62,52.11,38.78,36.99,6.08,0,0,3,3,3,0.93,2.76,2.92,15.93
582,CPT,Salzburg basin,5.68,2.12,120.6,0,0,2.12,5.68,19,107.92,55.72,52.2,38.63,36.81,5.98,0,0,3,3,3,0.93,2.76,2.92,16.13
582,CPT,Salzburg basin,5.69,2.13,121.2,0,0,2.13,5.68,19,108.11,55.82,52.29,38.75,36.93,5.98,0,0,3,3,3,0.93,2.76,2.92,16.13
582,CPT,Salzburg basin,5.7,2.15,121.9,0,0,2.15,5.68,19,108.3,55.92,52.38,38.88,37.05,5.99,0,0,3,3,3,0.93,2.76,2.91,16.13
582,CPT,Salzburg basin,5.71,2.31,123.3,0,0,2.31,5.33,19,108.49,56.02,52.47,42.03,39.64,5.59,0,0,3,3,3,0.91,2.72,2.87,17.02
582,CPT,Salzburg basin,5.72,2.32,123.6,0,0,2.32,5.33,19,108.68,56.11,52.57,42.03,39.65,5.59,0,0,3,3,3,0.91,2.72,2.87,17.02
582,CPT,Salzburg basin,5.73,2.43,123.3,0,0,2.43,5.07,19,108.87,56.21,52.66,44.15,41.36,5.3,0,0,3,3,3,0.9,2.69,2.84,17.75
582,CPT,Salzburg basin,5.74,2.46,123,0,0,2.46,5,19,109.06,56.31,52.75,44.54,41.66,5.24,0,0,3,4,3,0.9,2.68,2.83,17.93
582,CPT,Salzburg basin,5.75,2.62,122.2,0,0,2.62,4.66,19,109.25,56.41,52.84,47.58,44.08,4.86,0,0,3,4,3,0.88,2.64,2.79,19.03
582,CPT,Salzburg basin,5.76,2.65,124.1,0,0,2.65,4.69,19,109.44,56.51,52.93,47.97,44.44,4.89,0,0,3,4,3,0.88,2.64,2.79,18.95
582,CPT,Salzburg basin,5.77,2.82,125.9,0,0,2.82,4.47,19,109.63,56.6,53.03,51.07,46.93,4.65,0,0,3,4,3,0.87,2.61,2.76,19.75
582,CPT,Salzburg basin,5.78,2.7,127.3,0,0,2.7,4.71,19,109.82,56.7,53.12,48.8,45.19,4.91,0,0,3,4,3,0.88,2.64,2.79,18.91
582,CPT,Salzburg basin,5.79,2.62,128.6,0,0,2.62,4.9,19,110.01,56.8,53.21,47.24,43.98,5.12,0,0,3,4,3,0.89,2.66,2.81,18.3
582,CPT,Salzburg basin,5.8,2.67,128.3,0,0,2.67,4.81,19,110.2,56.9,53.3,47.99,44.58,5.02,0,0,3,4,3,0.89,2.65,2.8,18.59
582,CPT,Salzburg basin,5.81,2.71,141.2,0,0,2.71,5.21,19,110.39,57,53.39,48.73,45.49,5.43,0,0,3,4,3,0.89,2.67,2.81,17.51
582,CPT,Salzburg basin,5.82,2.83,140.1,0,0,2.83,4.95,19,110.58,57.09,53.49,50.85,47.16,5.15,0,0,3,4,3,0.88,2.64,2.79,18.26
582,CPT,Salzburg basin,5.83,2.8,141.8,0,0,2.8,5.07,19,110.77,57.19,53.58,50.14,46.64,5.28,0,0,3,4,3,0.89,2.65,2.8,17.91
582,CPT,Salzburg basin,5.84,2.9,143.4,0,0,2.9,4.94,19,110.96,57.29,53.67,52.05,48.21,5.13,0,0,3,4,3,0.88,2.63,2.78,18.33
582,CPT,Salzburg basin,5.85,2.68,144.4,0,0,2.68,5.39,19,111.15,57.39,53.76,47.73,44.77,5.63,0,0,3,3,3,0.9,2.68,2.83,17.01
582,CPT,Salzburg basin,5.86,2.45,145.3,0,0,2.45,5.93,19,111.34,57.49,53.85,43.43,41.29,6.21,0,0,3,3,3,0.92,2.74,2.89,15.71
582,CPT,Salzburg basin,5.87,2.45,146.7,0,0,2.45,5.99,19,111.53,57.58,53.95,43.36,41.25,6.27,0,0,3,3,3,0.92,2.74,2.89,15.59
582,CPT,Salzburg basin,5.88,2.39,162.5,0,0,2.39,6.8,19,111.72,57.68,54.04,42.13,40.54,7.14,0,0,3,3,3,0.94,2.79,2.93,14.06
582,CPT,Salzburg basin,5.89,2.36,178.5,0,0,2.36,7.55,19,111.91,57.78,54.13,41.62,40.39,7.92,0,0,3,3,3,0.95,2.82,2.97,12.92
582,CPT,Salzburg basin,5.9,2.36,107,0,0,2.36,4.53,19,112.1,57.88,54.22,41.46,38.83,4.76,0,0,3,4,3,0.9,2.67,2.82,19.16
582,CPT,Salzburg basin,5.91,2.42,83.3,0,0,2.42,3.45,19,112.29,57.98,54.31,42.44,38.96,3.61,0,0,4,4,5,0.86,2.59,2.73,23.23
582,CPT,Salzburg basin,5.92,2.48,59.6,0,0,2.48,2.41,19,112.48,58.08,54.4,43.43,38.89,2.52,0,0,4,4,5,0.82,2.48,2.63,29.08
582,CPT,Salzburg basin,5.93,2.45,58.6,0,0,2.45,2.4,19,112.67,58.17,54.5,42.82,38.39,2.51,0,0,4,4,5,0.82,2.49,2.63,29.08
582,CPT,Salzburg basin,5.94,2.5,57.5,0,0,2.5,2.3,19,112.86,58.27,54.59,43.65,39,2.41,0,0,4,5,5,0.82,2.47,2.61,29.86
582,CPT,Salzburg basin,5.95,2.55,37.2,0,0,2.55,1.46,19,113.05,58.37,54.68,44.48,38.64,1.53,0,0,5,5,7,0.77,2.35,2.49,37.68
582,CPT,Salzburg basin,5.96,2.51,30.5,0,0,2.51,1.21,19,113.24,58.47,54.77,43.8,37.72,1.27,0,0,5,5,7,0.76,2.31,2.45,40.46
582,CPT,Salzburg basin,5.97,5.64,27.8,0,0,5.64,0.49,19,113.43,58.57,54.86,100.74,77.56,0.5,0,0,6,6,7,0.57,1.83,1.95,80.32
582,CPT,Salzburg basin,5.98,8.18,27.1,0,0,8.18,0.33,19,113.62,58.66,54.96,146.83,107.73,0.34,0,0,6,6,7,0.49,1.62,1.73,110.87
582,CPT,Salzburg basin,5.99,10.54,30.6,0,0,10.54,0.29,19,113.81,58.76,55.05,189.43,135.43,0.29,0,0,6,6,7,0.45,1.5,1.61,132.52
582,CPT,Salzburg basin,6,12.9,34.1,0,0,12.9,0.26,19,114,58.86,55.14,231.88,162.53,0.27,0,0,6,6,7,0.42,1.42,1.51,152.21
582,CPT,Salzburg basin,6.01,14.07,41.8,0,0,14.07,0.3,19,114.19,58.96,55.23,252.71,176.96,0.3,0,0,6,6,7,0.41,1.41,1.5,152.01
582,CPT,Salzburg basin,6.02,14.29,214.7,0,0,14.29,1.5,19,114.38,59.06,55.32,256.25,197.93,1.51,0,0,6,6,7,0.57,1.83,1.92,56.23
582,CPT,Salzburg basin,6.03,14.93,238.5,0,0,14.93,1.6,19,114.57,59.15,55.42,267.35,207.04,1.61,0,0,6,6,7,0.58,1.84,1.93,53.82
582,CPT,Salzburg basin,6.04,13.97,283.7,0,0,13.97,2.03,19,114.76,59.25,55.51,249.59,197.67,2.05,0,0,5,6,7,0.61,1.93,2.03,43.74
582,CPT,Salzburg basin,6.05,8.14,276.2,0,0,8.14,3.39,19,114.95,59.35,55.6,144.36,122.68,3.44,0,0,5,5,5,0.73,2.23,2.35,26.96
582,CPT,Salzburg basin,6.06,7.89,279.8,0,0,7.89,3.54,19,115.14,59.45,55.69,139.67,119.36,3.6,0,0,5,8,5,0.74,2.26,2.37,25.91
582,CPT,Salzburg basin,6.07,7.59,271.9,0,0,7.59,3.58,19,115.33,59.55,55.78,133.97,114.9,3.64,0,0,4,8,5,0.74,2.27,2.39,25.59
582,CPT,Salzburg basin,6.08,6.3,275,0,0,6.3,4.37,19,115.52,59.64,55.88,110.62,97.39,4.45,0,0,4,9,3,0.79,2.38,2.5,21.34
582,CPT,Salzburg basin,6.09,4.89,278.1,0,0,4.89,5.68,19,115.71,59.74,55.97,85.37,77.82,5.82,0,0,3,9,3,0.84,2.54,2.66,16.79
